300 22425 
59 245 4
59 177 2
59 75 -3
59 97 -3
59 286 -10
59 80 -7
59 160 -8
59 260 9
59 135 -7
59 150 -10
59 84 6
59 122 2
59 211 -2
59 79 -10
59 78 5
59 123 3
59 100 1
59 155 3
59 201 -10
59 243 10
59 101 2
59 194 -9
59 223 10
59 238 -3
59 76 7
59 270 -2
59 70 1
59 266 10
59 174 -3
59 298 -4
59 87 0
59 185 -7
59 232 -6
59 262 -7
59 234 -2
59 274 0
59 255 -9
59 172 10
59 103 -4
59 164 1
59 82 2
59 193 5
59 200 -8
59 68 -7
59 277 -9
59 239 -1
59 294 2
59 236 0
59 220 -2
59 112 -3
59 191 -9
59 113 9
59 106 8
59 247 7
59 158 -3
59 209 1
59 226 -2
59 228 3
59 142 7
59 157 -9
59 227 2
59 146 -9
59 105 -1
59 196 1
59 89 -6
59 102 5
59 242 -9
59 138 10
59 210 -8
59 253 -8
59 125 4
59 297 10
59 85 -4
59 92 10
59 114 10
59 154 1
59 161 3
59 163 7
59 250 -10
59 190 -7
59 152 -6
59 170 5
59 252 3
59 199 10
59 110 4
59 244 -7
59 219 0
59 188 5
59 166 9
59 127 -7
59 173 3
59 115 -1
59 222 7
59 98 -10
59 116 -1
59 283 4
59 233 -3
59 144 1
59 237 -5
59 213 -10
59 81 3
59 257 -1
59 126 -8
59 90 7
59 221 0
59 278 -5
59 91 1
59 290 4
59 178 0
59 289 5
59 287 6
59 88 1
59 96 10
59 93 -6
59 279 10
59 130 3
59 275 -5
59 284 -2
59 202 -6
59 67 9
59 288 -2
59 183 4
59 72 -10
59 119 -7
59 99 7
59 118 -5
59 261 -2
59 124 4
59 212 8
59 129 7
60 80 0
60 72 -6
60 78 -3
60 199 3
60 236 8
60 211 10
60 228 6
60 291 5
60 230 -6
60 88 10
60 116 7
60 218 -9
60 183 -3
60 164 -4
60 233 -3
60 168 -4
60 266 -2
60 99 4
60 102 9
60 282 -9
60 293 -8
60 212 -6
60 149 0
60 188 6
60 197 4
60 123 7
60 273 3
60 205 -4
60 68 0
60 76 -7
60 257 4
60 203 -9
60 193 -8
60 97 2
60 139 -6
60 267 5
60 206 -9
60 121 -1
60 101 -10
60 288 -1
60 106 -7
60 118 -7
60 195 -8
60 297 -2
60 178 2
60 191 -5
60 87 -9
60 226 2
60 182 -1
60 277 9
60 263 7
60 235 7
60 85 -3
60 115 -1
60 208 4
60 172 2
60 256 2
60 223 -10
60 103 3
60 66 -9
60 104 0
60 187 1
60 231 -6
60 259 1
60 251 2
60 240 -8
60 155 -2
60 169 9
60 90 -3
60 180 -5
60 229 -4
60 275 -3
60 220 -1
60 278 0
60 214 3
60 250 -1
60 296 -4
60 73 3
60 113 2
60 204 9
60 81 7
60 138 8
60 280 4
60 131 -3
60 74 -6
60 270 6
60 124 -9
60 127 -3
60 163 -8
60 79 8
60 222 -7
60 134 3
60 67 2
60 248 6
60 173 -10
60 137 -7
60 83 -5
60 119 -1
60 298 1
60 290 4
60 144 -10
60 283 8
60 84 -6
60 140 6
60 294 -10
60 227 6
60 179 5
60 232 -5
60 217 10
60 157 9
60 162 -10
60 209 8
60 117 0
60 133 -3
60 75 4
60 292 -1
60 96 10
60 159 -5
60 299 -1
60 132 -10
60 210 -10
60 70 4
60 176 10
60 143 -10
60 254 -5
60 200 0
60 98 -8
60 252 -1
60 216 4
60 286 1
60 126 -6
60 287 8
60 89 -7
60 161 5
61 246 2
61 290 -4
61 204 5
61 208 -2
61 236 -2
61 66 8
61 98 1
61 194 -9
61 65 -2
61 234 2
61 262 -6
61 109 7
61 213 -2
61 271 -2
61 133 2
61 280 7
61 147 -5
61 132 -8
61 69 9
61 87 -6
61 256 -5
61 197 -1
61 196 2
61 75 10
61 241 -3
61 297 1
61 231 -7
61 177 -4
61 299 10
61 264 -3
61 279 -3
61 155 -8
61 270 -9
61 81 3
61 96 6
61 250 -3
61 187 -3
61 158 -6
61 92 -6
61 174 -6
61 257 9
61 105 -7
61 289 3
61 171 -3
61 103 -1
61 293 2
61 228 2
61 70 -4
61 140 -2
61 156 2
61 117 -4
61 209 -8
61 199 -3
61 226 10
61 82 8
61 203 4
61 296 -1
61 168 -10
61 126 -4
61 268 -6
61 142 2
61 144 9
61 192 1
61 104 3
61 113 4
61 202 5
61 193 8
61 148 9
61 159 3
61 74 -1
61 84 -10
61 88 9
61 170 -7
61 152 -8
61 216 -5
61 120 -6
61 186 1
61 79 -6
61 71 8
61 119 -10
61 251 10
61 127 5
61 89 -6
61 110 -6
61 284 -4
61 254 5
61 207 3
61 106 6
61 176 9
61 224 0
61 124 10
61 233 0
61 64 6
61 281 -5
61 277 9
61 130 -1
61 263 -9
61 238 7
61 248 -9
61 102 -7
61 145 -10
61 164 8
61 77 -5
61 218 2
61 265 -1
61 261 -8
61 267 1
61 162 0
61 288 -1
61 243 -4
61 68 10
61 116 -9
61 245 2
61 169 -4
61 72 -3
61 219 -3
61 272 -9
61 93 2
61 90 -4
62 90 6
62 97 3
62 165 -8
62 105 -8
62 196 4
62 138 3
62 89 5
62 142 -9
62 241 7
62 88 -7
62 107 -6
62 200 2
62 294 10
62 215 3
62 151 4
62 208 5
62 205 0
62 96 1
62 98 -8
62 193 10
62 184 -3
62 299 8
62 253 10
62 286 -1
62 257 -10
62 271 -6
62 232 6
62 148 9
62 288 10
62 65 7
62 167 -4
62 87 8
62 141 -3
62 178 10
62 188 -7
62 274 3
62 76 4
62 159 -5
62 261 -4
62 93 2
62 278 -5
62 228 10
62 221 9
62 291 4
62 139 4
62 240 8
62 279 9
62 102 -8
62 111 -7
62 146 5
62 249 10
62 85 -3
62 144 0
62 100 2
62 262 9
62 69 -3
62 204 3
62 166 4
62 164 -1
62 195 8
62 285 -2
62 94 5
62 216 -9
62 207 -10
62 91 -4
62 213 -7
62 140 5
62 136 9
62 153 6
62 124 -1
62 125 -7
62 282 -9
62 300 -1
62 180 2
62 149 0
62 263 -10
62 106 2
62 199 -8
62 108 -2
62 214 -1
62 157 -10
62 163 1
62 284 4
62 81 9
62 244 -5
62 116 -8
62 243 -8
62 170 7
62 239 10
62 254 -9
62 248 10
62 175 -9
62 275 7
62 160 -8
62 161 8
62 259 -7
62 169 -1
62 74 -4
62 234 -1
62 229 -7
62 127 5
62 298 -3
62 276 -4
62 75 6
62 63 -9
62 297 -7
62 273 -10
62 118 6
62 192 -2
62 68 3
62 227 -9
62 260 -3
62 210 -6
62 122 -8
62 198 -1
62 104 5
62 112 1
62 268 -6
62 71 7
62 223 -8
62 123 3
63 140 3
63 78 -3
63 227 1
63 210 -5
63 143 2
63 92 7
63 218 0
63 245 6
63 145 9
63 75 -1
63 105 5
63 154 -6
63 119 -2
63 209 -4
63 66 -2
63 67 2
63 285 -1
63 280 -1
63 225 6
63 228 -6
63 116 8
63 103 -4
63 87 -4
63 192 3
63 114 -6
63 86 4
63 272 8
63 220 7
63 89 -8
63 113 -5
63 271 -1
63 100 1
63 287 -7
63 226 -3
63 117 4
63 282 3
63 200 3
63 164 5
63 258 2
63 166 4
63 134 5
63 172 6
63 221 1
63 296 1
63 293 -1
63 230 9
63 273 6
63 191 6
63 193 6
63 255 -3
63 160 10
63 110 -2
63 275 8
63 123 -10
63 276 -8
63 236 8
63 94 -4
63 179 7
63 215 -7
63 265 7
63 259 4
63 158 -9
63 79 0
63 196 2
63 177 -4
63 234 -8
63 170 10
63 161 -6
63 241 3
63 171 -1
63 286 1
63 176 -1
63 65 4
63 299 0
63 244 4
63 283 9
63 207 -9
63 216 -6
63 269 1
63 274 8
63 115 -9
63 137 -9
63 133 9
63 165 0
63 294 6
63 263 -4
63 162 6
63 256 2
63 185 0
63 70 -3
63 127 9
63 180 -6
63 128 -8
63 129 1
63 136 -5
63 211 8
63 71 -1
63 247 -6
63 251 10
63 260 1
63 266 -9
63 99 9
63 68 -9
63 279 8
63 125 -2
63 233 7
63 290 -10
63 240 5
63 206 2
63 102 -5
63 169 6
63 195 2
63 242 10
63 118 -3
63 142 5
63 183 1
63 151 5
63 85 -9
63 93 -1
64 281 10
64 102 -1
64 123 -3
64 274 2
64 106 9
64 137 10
64 233 8
64 166 5
64 158 -10
64 257 10
64 227 -7
64 278 0
64 253 -7
64 179 1
64 187 8
64 262 -8
64 254 7
64 78 -1
64 66 8
64 154 8
64 199 9
64 298 10
64 231 -3
64 209 -1
64 79 2
64 266 9
64 113 4
64 70 -1
64 217 4
64 174 -3
64 288 -4
64 103 -4
64 155 -3
64 114 4
64 90 2
64 115 5
64 116 5
64 238 -6
64 67 -8
64 261 -4
64 243 1
64 178 5
64 84 -9
64 260 3
64 98 8
64 230 -3
64 164 1
64 188 -7
64 213 9
64 232 1
64 224 -3
64 294 6
64 131 -1
64 283 -4
64 143 10
64 81 2
64 246 -8
64 225 1
64 200 0
64 142 9
64 93 -1
64 221 5
64 198 10
64 152 2
64 256 8
64 128 -6
64 82 10
64 96 -8
64 190 5
64 271 9
64 141 -3
64 135 1
64 299 1
64 139 -9
64 287 5
64 127 2
64 240 1
64 219 10
64 239 -4
64 100 -8
64 156 -5
64 144 -6
64 87 4
64 228 -6
64 86 -2
64 241 8
64 177 -4
64 85 -9
64 214 7
64 121 1
64 300 2
64 105 3
64 204 6
64 229 -1
64 126 10
64 212 -3
64 92 -10
64 207 7
64 99 -5
64 119 -1
64 75 1
64 146 -2
64 237 -7
64 183 2
64 110 4
64 277 2
64 65 8
64 157 2
64 189 -9
64 268 1
64 171 -8
64 210 -4
65 76 10
65 267 -9
65 230 -5
65 89 -6
65 86 -1
65 66 4
65 206 -3
65 224 -6
65 258 5
65 292 -5
65 83 0
65 155 1
65 118 9
65 85 -7
65 186 -10
65 247 7
65 260 -10
65 231 -1
65 263 -10
65 255 2
65 154 6
65 138 9
65 294 -9
65 82 3
65 69 -3
65 243 -2
65 216 -7
65 291 -4
65 137 3
65 286 -4
65 284 -10
65 148 -9
65 205 -7
65 296 -1
65 190 7
65 214 -6
65 268 -9
65 232 4
65 160 10
65 109 7
65 147 -7
65 219 -2
65 80 4
65 237 -9
65 163 -4
65 195 0
65 194 -9
65 220 3
65 189 8
65 265 -4
65 121 -9
65 285 -8
65 130 -5
65 67 -10
65 171 -7
65 299 8
65 132 0
65 269 -7
65 244 7
65 207 4
65 203 -2
65 192 -2
65 159 0
65 191 -6
65 254 6
65 277 8
65 134 8
65 172 0
65 144 -6
65 156 6
65 165 -7
65 272 -6
65 135 -6
65 256 -8
65 136 10
65 81 -8
65 101 -5
65 125 7
65 127 9
65 97 7
65 233 -8
65 129 2
65 276 -9
65 278 -4
65 183 -3
65 290 0
65 282 1
65 157 -9
65 240 -1
65 128 -4
65 259 -7
65 222 10
65 211 -4
65 217 1
65 175 4
65 178 7
65 166 -5
65 257 9
65 145 3
65 84 4
65 248 4
65 123 -3
65 182 5
65 223 1
65 209 -2
65 119 2
65 140 -3
65 196 -1
65 153 -9
65 149 1
65 142 1
65 228 -8
65 229 -8
65 185 3
65 170 -9
65 245 -6
65 113 -2
65 275 -1
65 280 -7
65 104 -3
65 73 -7
65 235 6
65 141 -1
66 156 3
66 270 9
66 263 2
66 296 0
66 77 9
66 167 7
66 142 9
66 239 8
66 137 10
66 83 3
66 218 0
66 274 0
66 242 9
66 128 10
66 74 7
66 131 -8
66 158 -8
66 81 8
66 277 7
66 221 -9
66 219 9
66 104 5
66 207 -4
66 222 -6
66 228 -4
66 123 5
66 224 4
66 68 7
66 175 -2
66 181 -4
66 141 -7
66 256 -3
66 173 -2
66 179 -4
66 162 1
66 211 -1
66 127 -4
66 114 5
66 273 -5
66 235 -6
66 139 -5
66 186 3
66 234 7
66 183 -10
66 220 1
66 134 2
66 192 8
66 288 8
66 202 -10
66 252 9
66 249 -8
66 254 -10
66 284 10
66 94 3
66 255 2
66 82 -1
66 95 -2
66 232 10
66 241 6
66 208 6
66 250 10
66 180 -5
66 245 2
66 106 -3
66 140 7
66 287 -3
66 271 10
66 231 -1
66 206 -7
66 171 -3
66 188 10
66 101 -2
66 209 5
66 194 2
66 285 10
66 96 -3
66 197 8
66 93 3
66 121 -1
66 292 -5
66 75 3
66 100 3
66 117 7
66 98 -7
66 109 10
66 108 6
66 216 -4
66 191 5
66 214 7
66 102 -7
66 189 1
66 182 0
66 251 7
66 223 0
66 280 -5
66 119 5
66 145 -5
66 135 -3
66 87 -6
66 279 4
66 120 8
66 248 6
66 170 6
66 150 -7
66 164 -8
66 76 -9
66 71 -8
66 84 -5
66 136 -1
66 99 0
66 199 -7
66 237 4
66 92 1
66 266 7
67 292 -10
67 183 7
67 138 1
67 251 -6
67 226 4
67 169 -9
67 296 10
67 267 -6
67 77 9
67 136 0
67 280 -1
67 235 10
67 272 0
67 213 7
67 105 -6
67 161 -6
67 289 5
67 104 -1
67 287 5
67 194 -9
67 126 7
67 250 -8
67 101 -1
67 174 10
67 187 6
67 232 -7
67 166 5
67 143 0
67 293 4
67 116 8
67 157 0
67 110 8
67 263 3
67 224 4
67 238 -10
67 266 -10
67 274 -10
67 300 9
67 217 -2
67 276 6
67 199 3
67 96 1
67 98 9
67 92 -2
67 212 1
67 234 3
67 216 -6
67 147 8
67 219 -2
67 196 9
67 220 -9
67 171 9
67 86 -7
67 103 -8
67 201 -10
67 107 -4
67 167 10
67 113 7
67 129 9
67 142 -7
67 227 5
67 120 -4
67 198 -3
67 133 -6
67 165 -1
67 242 3
67 160 1
67 255 3
67 260 8
67 81 9
67 100 -3
67 111 4
67 177 -3
67 99 6
67 80 -7
67 189 -6
67 84 2
67 93 1
67 141 7
67 68 7
67 149 10
67 249 5
67 182 -4
67 74 3
67 246 -3
67 230 4
67 125 8
67 153 7
67 205 -7
67 211 7
67 282 -1
67 114 10
67 155 -9
67 277 -4
67 214 10
67 270 -7
67 261 -6
67 134 -9
67 168 -10
67 298 5
67 109 1
67 286 -10
67 172 -7
67 117 -9
67 128 -6
67 139 -10
67 140 -6
67 204 -7
67 203 -3
67 88 6
67 228 -4
67 148 1
67 123 -9
67 152 3
67 262 -8
67 191 0
67 178 3
67 239 4
67 247 -3
67 299 -8
67 190 5
68 105 -5
68 273 -4
68 237 -8
68 114 10
68 209 2
68 167 10
68 216 6
68 289 -5
68 238 6
68 239 -3
68 164 -9
68 247 6
68 142 -3
68 88 -10
68 188 -1
68 262 8
68 218 -4
68 170 -7
68 279 -3
68 276 6
68 185 4
68 214 10
68 208 -3
68 260 -10
68 266 -2
68 195 -3
68 234 6
68 199 -9
68 265 6
68 148 7
68 119 2
68 182 1
68 137 0
68 287 8
68 227 3
68 197 6
68 204 2
68 213 7
68 123 1
68 201 10
68 174 -10
68 72 2
68 140 6
68 143 -9
68 104 -1
68 74 0
68 292 -2
68 180 -8
68 113 2
68 280 0
68 80 3
68 274 -2
68 207 9
68 168 5
68 91 -1
68 156 10
68 187 1
68 145 10
68 240 2
68 249 -7
68 288 -5
68 94 -10
68 233 10
68 172 4
68 112 4
68 129 -4
68 222 4
68 206 5
68 141 10
68 257 -7
68 294 4
68 261 3
68 205 1
68 71 -10
68 100 -10
68 130 -2
68 256 -1
68 226 -2
68 228 -2
68 219 -2
68 297 8
68 229 -5
68 150 -2
68 193 1
68 254 5
68 173 8
68 224 -4
68 248 -6
68 263 6
68 70 6
68 124 -6
68 179 5
68 151 -9
68 220 -2
68 202 -6
68 186 6
68 192 3
68 177 -7
68 95 9
68 284 1
68 125 4
68 194 -3
68 223 2
68 115 -2
68 107 -5
68 236 4
68 132 -3
68 253 10
68 106 7
68 109 -7
68 277 -7
69 246 -9
69 234 -3
69 189 2
69 145 1
69 184 -5
69 293 4
69 209 3
69 178 9
69 140 8
69 266 -8
69 87 3
69 180 -5
69 203 9
69 265 7
69 292 -9
69 213 1
69 200 -4
69 202 -3
69 113 10
69 221 -9
69 299 -9
69 141 -10
69 125 -2
69 201 7
69 198 0
69 99 3
69 154 -8
69 97 3
69 273 -10
69 133 -1
69 76 -1
69 179 6
69 290 9
69 164 -6
69 70 -9
69 96 0
69 94 -7
69 272 -1
69 136 3
69 169 -8
69 199 -3
69 217 -7
69 182 9
69 204 -8
69 219 6
69 294 -8
69 207 -2
69 295 -3
69 84 -9
69 232 1
69 81 7
69 288 2
69 262 -7
69 237 -3
69 163 5
69 118 9
69 144 -2
69 253 7
69 165 6
69 227 10
69 283 -2
69 188 -1
69 287 -4
69 103 -4
69 183 0
69 196 -8
69 243 -10
69 160 -1
69 229 -10
69 147 -3
69 78 -6
69 269 -9
69 126 -6
69 194 -7
69 131 3
69 206 -2
69 276 4
69 106 7
69 252 1
69 271 -5
69 211 -9
69 258 6
69 119 6
69 143 -4
69 212 -4
69 142 -4
69 166 5
69 215 2
69 146 5
69 86 3
69 231 -3
69 263 0
69 208 7
69 132 7
69 277 -3
69 122 -5
69 88 -10
69 120 -4
69 187 8
69 91 -5
69 124 -6
69 222 -5
69 121 -5
69 245 -10
69 251 -4
69 168 -2
69 214 10
69 193 0
69 151 9
69 233 1
69 138 3
69 148 8
69 255 8
69 190 2
69 279 7
69 153 -1
69 205 8
69 134 0
69 230 -8
69 95 0
70 75 -5
70 296 5
70 205 -3
70 252 3
70 104 9
70 143 -7
70 249 -6
70 135 -9
70 94 -3
70 239 1
70 80 5
70 81 4
70 281 1
70 276 -6
70 266 -4
70 195 1
70 148 -9
70 83 -4
70 133 -5
70 112 -9
70 109 4
70 227 9
70 108 -4
70 274 -10
70 128 8
70 292 -2
70 100 -6
70 140 0
70 141 1
70 282 -7
70 247 8
70 277 -7
70 209 -5
70 270 0
70 86 -3
70 161 -1
70 248 -7
70 119 -1
70 206 10
70 225 -5
70 256 5
70 125 0
70 172 -10
70 173 5
70 120 0
70 72 -1
70 250 3
70 154 -6
70 271 -7
70 216 10
70 283 -4
70 265 5
70 300 -4
70 84 6
70 231 -3
70 106 8
70 156 -9
70 258 0
70 176 9
70 107 8
70 243 -6
70 187 7
70 165 -7
70 123 -7
70 286 4
70 235 2
70 181 0
70 166 -4
70 145 -9
70 111 -4
70 151 -3
70 150 4
70 229 -1
70 87 8
70 245 -7
70 185 -7
70 210 -4
70 91 -1
70 295 -5
70 115 -2
70 155 4
70 211 8
70 122 5
70 136 -9
70 259 -9
70 73 0
70 268 3
70 139 9
70 254 2
70 279 -1
70 198 -3
70 105 -3
70 88 6
70 237 10
70 253 -3
70 234 -1
70 158 -5
70 126 10
70 200 2
70 244 8
70 261 -10
70 219 3
70 71 -5
70 177 -6
70 163 -6
70 130 8
70 269 10
70 169 -1
70 74 -9
70 77 -4
70 149 3
70 110 -1
70 224 9
70 167 9
70 93 -8
70 272 9
71 299 4
71 293 -10
71 161 9
71 253 -4
71 277 -5
71 79 -7
71 288 -7
71 263 5
71 214 -1
71 260 -8
71 233 -9
71 199 -9
71 216 8
71 89 -1
71 244 6
71 104 8
71 232 7
71 255 -9
71 220 -5
71 265 5
71 223 2
71 129 -8
71 164 8
71 135 -2
71 72 -7
71 230 -9
71 191 -8
71 100 0
71 146 4
71 254 4
71 121 8
71 294 10
71 186 0
71 184 -3
71 172 7
71 124 -1
71 177 -7
71 155 6
71 141 -10
71 279 1
71 154 8
71 198 5
71 133 -2
71 206 -4
71 266 -10
71 113 -9
71 111 2
71 267 6
71 225 0
71 150 2
71 251 7
71 119 -6
71 203 8
71 282 4
71 236 2
71 286 9
71 93 0
71 239 -10
71 287 5
71 281 7
71 116 9
71 180 9
71 248 10
71 73 2
71 159 6
71 94 3
71 86 7
71 126 -10
71 97 10
71 218 -10
71 291 10
71 234 -4
71 98 9
71 82 -7
71 145 3
71 204 7
71 249 -7
71 74 -1
71 298 -3
71 278 8
71 102 -1
71 76 3
71 202 -6
71 213 -10
71 83 10
71 157 8
71 125 1
71 185 -9
71 130 -1
71 237 2
71 127 -4
71 190 9
71 147 5
71 120 -10
71 212 -1
71 183 -3
71 193 9
71 88 9
71 200 -3
71 118 7
71 284 -9
71 261 -7
71 96 -3
71 243 -4
71 300 5
71 173 0
71 99 -2
71 115 6
71 75 7
71 217 -10
71 195 -1
71 132 -1
71 179 -10
71 201 -3
71 175 -5
71 156 -5
72 76 -7
72 227 -10
72 233 -8
72 187 1
72 246 9
72 107 0
72 259 10
72 236 -6
72 198 -10
72 219 -1
72 82 1
72 177 -4
72 73 8
72 117 -1
72 205 7
72 93 -8
72 98 10
72 89 2
72 106 0
72 210 2
72 284 -5
72 297 7
72 281 -2
72 141 -9
72 276 -6
72 145 -4
72 147 -9
72 232 -7
72 129 -1
72 114 -9
72 216 3
72 290 -1
72 169 1
72 128 0
72 183 -3
72 160 2
72 288 5
72 202 -2
72 79 -5
72 171 -9
72 250 -7
72 161 -5
72 220 9
72 275 8
72 109 0
72 149 -2
72 217 3
72 176 -10
72 222 6
72 257 -5
72 158 -8
72 159 -2
72 123 -5
72 241 -5
72 285 -4
72 282 -4
72 249 0
72 87 -9
72 273 -8
72 201 -3
72 260 -4
72 172 -9
72 119 2
72 156 -8
72 287 -10
72 77 -6
72 152 0
72 127 10
72 223 -8
72 277 -8
72 122 -7
72 191 9
72 84 -3
72 178 -6
72 274 -9
72 108 0
72 165 -4
72 91 8
72 262 7
72 125 1
72 280 -1
72 209 1
72 157 9
72 173 -10
72 104 -8
72 295 -2
72 101 -5
72 235 -3
72 206 0
72 136 -2
72 193 2
72 234 0
72 294 10
72 153 -8
72 83 0
72 192 3
72 170 -2
72 298 9
72 186 3
72 144 6
72 92 1
72 146 1
72 268 -5
72 105 4
72 254 10
72 251 1
72 256 -5
72 243 -1
72 267 10
72 85 -3
72 132 -6
72 248 -6
72 252 -8
72 264 -9
72 300 -10
72 291 -5
72 289 -1
72 296 -5
72 188 2
73 288 3
73 254 8
73 285 -10
73 204 -5
73 174 5
73 236 8
73 182 -6
73 75 6
73 270 -8
73 281 -2
73 264 -6
73 297 0
73 212 1
73 173 -9
73 78 5
73 232 2
73 295 -9
73 164 -9
73 119 -7
73 243 10
73 126 -10
73 201 6
73 286 2
73 121 2
73 222 -10
73 235 -5
73 227 0
73 154 -3
73 223 9
73 258 -6
73 259 -5
73 244 0
73 137 9
73 112 0
73 77 8
73 251 -10
73 207 8
73 107 9
73 123 -8
73 136 -9
73 138 0
73 216 2
73 145 8
73 89 -7
73 101 -6
73 177 3
73 245 6
73 149 8
73 248 2
73 272 -7
73 202 -8
73 180 -5
73 152 -7
73 172 -10
73 218 -3
73 106 -7
73 257 2
73 279 1
73 169 6
73 233 8
73 247 6
73 224 5
73 293 -5
73 122 5
73 273 0
73 287 6
73 80 -1
73 283 -3
73 179 7
73 90 -2
73 200 -1
73 178 2
73 237 4
73 162 6
73 280 -3
73 184 8
73 140 10
73 147 -2
73 208 8
73 183 0
73 167 -5
73 217 -1
73 170 -8
73 229 1
73 153 6
73 156 0
73 102 -5
73 269 2
73 240 1
73 291 -1
73 203 -9
73 91 -4
73 148 -3
73 76 -3
73 171 -7
73 128 0
73 118 -2
73 139 -2
73 92 3
73 151 -7
73 300 9
73 187 -4
73 97 7
73 124 1
73 228 -8
73 220 -7
73 275 -5
73 163 -2
73 120 -1
73 130 6
73 104 -5
73 181 -3
73 267 -9
73 133 1
73 158 10
73 252 4
74 173 2
74 188 6
74 132 9
74 172 -10
74 183 6
74 127 9
74 253 10
74 133 4
74 78 2
74 151 1
74 96 4
74 300 -9
74 80 9
74 169 10
74 138 -1
74 194 -3
74 218 1
74 186 3
74 254 5
74 160 -10
74 287 1
74 176 5
74 230 -8
74 244 3
74 149 2
74 286 2
74 110 0
74 174 9
74 101 -8
74 263 3
74 103 -2
74 247 -7
74 294 9
74 235 9
74 252 -10
74 178 5
74 275 10
74 129 -2
74 299 -1
74 141 3
74 105 8
74 190 -5
74 206 8
74 261 -3
74 111 9
74 239 0
74 208 1
74 114 -7
74 195 -10
74 97 6
74 115 -6
74 200 5
74 192 -1
74 257 -1
74 118 9
74 240 -6
74 282 1
74 291 -3
74 201 2
74 265 0
74 89 3
74 228 8
74 276 -7
74 125 7
74 288 2
74 250 -3
74 122 -6
74 227 8
74 117 1
74 248 4
74 237 -2
74 191 -6
74 217 -9
74 153 9
74 198 2
74 109 4
74 234 6
74 278 9
74 215 -10
74 223 -6
74 297 1
74 236 -4
74 104 7
74 131 -2
74 289 -4
74 139 -6
74 225 1
74 76 8
74 262 -9
74 90 -3
74 83 10
74 207 -7
74 238 1
74 107 8
74 267 -9
74 130 -1
74 106 2
74 233 9
74 119 -1
74 277 10
74 251 -9
74 255 -6
74 152 5
74 154 -2
74 298 -7
74 79 -4
74 187 -6
74 143 5
74 94 -1
74 281 -4
74 231 5
74 266 -9
74 135 8
74 246 4
74 204 -7
74 273 8
74 222 -9
74 99 -5
74 145 2
74 175 -8
74 166 8
74 148 5
74 88 -3
75 128 8
75 110 10
75 178 -7
75 154 -3
75 210 7
75 114 -6
75 150 9
75 263 -7
75 182 -2
75 294 -8
75 296 0
75 124 8
75 286 -6
75 98 2
75 184 -4
75 269 -3
75 131 8
75 235 9
75 288 -10
75 264 -5
75 252 0
75 153 0
75 241 0
75 129 1
75 166 4
75 268 5
75 132 -3
75 243 10
75 194 -3
75 274 5
75 164 4
75 228 1
75 254 -2
75 138 9
75 215 1
75 291 -1
75 227 -3
75 159 7
75 222 1
75 255 -9
75 158 1
75 179 -4
75 229 1
75 299 3
75 251 4
75 169 8
75 238 2
75 100 -1
75 259 10
75 240 -10
75 177 6
75 193 7
75 81 -9
75 135 -2
75 285 2
75 168 -7
75 231 0
75 273 -2
75 277 2
75 88 -1
75 190 -8
75 233 0
75 289 2
75 130 10
75 118 -3
75 211 -4
75 157 -5
75 102 -7
75 141 4
75 247 9
75 195 4
75 145 -1
75 94 -8
75 257 -5
75 262 9
75 198 -4
75 140 9
75 267 -1
75 77 6
75 90 5
75 172 2
75 111 6
75 202 8
75 271 0
75 112 -8
75 297 -1
75 270 4
75 113 1
75 213 8
75 143 -4
75 199 3
75 160 -7
75 212 9
75 279 -2
75 83 6
75 253 -1
75 167 7
75 209 6
75 283 -1
75 136 -6
75 175 4
75 120 9
75 208 -6
75 162 0
75 144 -4
75 165 -5
75 109 -9
75 266 7
75 219 3
75 96 -3
75 256 -2
75 214 7
75 280 -4
75 287 1
75 245 -10
75 300 -2
75 173 5
75 220 10
76 154 9
76 178 10
76 79 0
76 111 10
76 218 -8
76 221 -5
76 230 -10
76 152 6
76 278 -3
76 273 2
76 262 5
76 246 1
76 118 6
76 216 -5
76 250 8
76 257 -3
76 251 8
76 98 4
76 215 -8
76 287 -9
76 156 1
76 231 7
76 149 8
76 99 3
76 167 -9
76 150 0
76 211 7
76 131 -4
76 95 -9
76 234 -1
76 260 9
76 272 9
76 93 -8
76 101 3
76 94 3
76 168 -2
76 144 1
76 281 6
76 220 -7
76 249 -8
76 90 -7
76 182 -5
76 195 -10
76 190 4
76 213 -3
76 245 4
76 243 -6
76 124 -10
76 294 -1
76 126 -1
76 175 1
76 269 -4
76 171 -6
76 276 -8
76 84 5
76 113 4
76 163 6
76 284 -6
76 201 4
76 105 -1
76 277 -1
76 233 -9
76 255 6
76 125 -6
76 114 -1
76 202 -9
76 295 -5
76 240 0
76 157 0
76 123 10
76 97 -5
76 285 -2
76 82 -2
76 283 8
76 247 -10
76 138 5
76 180 -4
76 275 3
76 292 -3
76 289 -3
76 291 -6
76 235 -4
76 100 -2
76 274 4
76 226 7
76 265 -9
76 104 -10
76 112 -5
76 158 -7
76 252 4
76 279 -4
76 142 -2
76 189 6
76 224 7
76 263 0
76 137 4
76 214 -6
76 133 3
76 176 -5
76 161 4
76 300 6
76 110 -9
76 179 4
76 147 -2
76 264 2
76 186 -6
76 258 -10
76 299 2
76 117 6
76 270 -2
76 88 8
76 151 -10
76 242 -1
76 206 4
76 120 10
76 130 5
76 173 5
76 208 -1
76 298 3
76 146 2
77 107 -9
77 296 -2
77 82 1
77 252 6
